Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	Best_AIC	Best_BIC	P_Carrying_capacity	P_Rate	P_Initial_cost
Successful	GCF_005406305.1_ASM540630v1	Hydrogen bonds	7.65027473453629	0.185059393169266	6.89312990852243	-177.380468769587	-213.755113643529	-444.012665024054	-172.190229069318	-205.969754093125	-433.632185623515	AIC_Exponential	BIC_Exponential	9.43770256652039e-236	4.43872785301307e-33	1.51089591226016e-127
Successful	GCF_005457265.1_ASM545726v2	Hydrogen bonds	7.59663101130478	0.190390269493423	6.88878986718301	-194.795498415207	-224.43895186717	-454.062980069364	-189.605258714937	-216.653592316766	-443.682500668825	9.57402715657233e-238	8.28858413975939e-32	3.53405345738468e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_005484525.1_ASM548452v1	Hydrogen bonds	7.15795748882994	0.168657787404959	6.64758094150656	-237.623045486864	-261.074994374114	-430.669776303247	-232.432805786595	-253.289634823711	-420.289296902709	1.30384166229553e-229	4.37630329505018e-21	8.70395237135715e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_005484585.1_ASM548458v1	Hydrogen bonds	8.02332025029296	0.236503765015811	7.58468873679568	-300.542908280164	-302.490548283926	-421.370489152501	-295.352668579895	-294.705188733522	-410.990009751963	2.99958722490868e-234	1.30584735116619e-11	1.11013397303856e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_005484805.1_ASM548480v1	Hydrogen bonds	8.11355970095057	0.232595444192331	7.65831822512146	-310.273382918174	-321.976376082883	-513.752499049731	-305.083143217905	-314.191016532479	-503.372019649192	4.28623443108568e-254	1.09653774906904e-22	2.36759761880528e-134	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_005484925.1_ASM548492v1	Hydrogen bonds	8.21678466944796	NA	8.00633579725449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_005484945.1_ASM548494v1	Hydrogen bonds	7.60371813075903	0.181981675893465	6.92548796189709	-196.900170543043	-229.5408554902	-451.059860158819	-191.709930842774	-221.755495939797	-440.679380758281	6.87231839306247e-237	6.4391969336963e-31	1.79201980569015e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_005484965.1_ASM548496v1	Hydrogen bonds	7.71855247843599	0.165635671594603	6.95555442838538	-161.37723377401	-201.134591477895	-437.120323567561	-156.186994073741	-193.349231927491	-426.739844167023	5.82168306434616e-234	1.18299702693637e-34	6.16098106796801e-131	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_005484985.1_ASM548498v1	Hydrogen bonds	8.20251148988528	NA	8.06254598969831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_005489985.1_ASM548998v1	Hydrogen bonds	7.66313894559186	0.193565435579995	6.88424910686642	-178.225457485856	-206.013639117573	-449.766397024558	-173.035217785587	-198.228279567169	-439.38591762402	AIC_Exponential	BIC_Exponential	2.72859987594492e-237	5.8793864450619e-34	6.11187504363633e-127
Successful	GCF_005490785.1_ASM549078v1	Hydrogen bonds	8.21771727936909	-0.0327587994311683	8.21655613046853	-367.58487507123	-368.138966000721	-368.320171428111	-362.394635370961	-360.353606450317	-357.939692027573	8.90004453790775e-178	0.465526258159965	5.72028216087364e-197	AIC_Exponential	BIC_Uniform
Unsuccessful	GCF_005490965.1_ASM549096v1	Hydrogen bonds	8.19582363622414	NA	7.96177847113885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_005490985.1_ASM549098v1	Hydrogen bonds	8.16242873898693	NA	7.9846921797005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_005491085.2_ASM549108v2	Hydrogen bonds	8.12001259127801	0.307162090348037	7.68314306979458	-349.944564555866	-351.056689462631	-480.945996792885	-344.754324855597	-343.271329912227	-470.565517392347	2.89326437915917e-248	1.02315712331459e-12	5.72793187213188e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_005491425.1_ASM549142v1	Hydrogen bonds	7.12337808139689	0.131468763455298	6.75046582308769	-269.791993332294	-307.357019479837	-462.218944977065	-264.601753632025	-299.571659929433	-451.838465576527	4.19688012951937e-234	7.35483214129649e-21	1.11609393933599e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_005517195.1_ASM551719v1	Hydrogen bonds	8.17309008042393	0.221173834338027	7.74416168279486	-312.86113710034	-321.951600425565	-504.798271360911	-307.670897400071	-314.166240875162	-494.417791960373	2.75392932644368e-252	5.85560211666793e-21	3.81609359385344e-135	AIC_Exponential	BIC_Exponential
Successful	GCF_005517315.1_ASM551731v1	Hydrogen bonds	7.16196269682863	0.17416356709157	6.65500374882887	-242.904557354665	-268.965145075137	-433.125381258461	-237.714317654396	-261.179785524734	-422.744901857923	2.31540877226526e-230	1.1211102643163e-20	4.95486636174009e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_005517455.1_ASM551745v1	Hydrogen bonds	6.9589805969714	0.216574322664424	6.40423176885319	-249.111293866105	-269.816507901345	-406.841016837012	-243.921054165835	-262.031148350941	-396.460537436474	7.75220983374972e-225	3.78106861284334e-16	5.79226254220029e-109	AIC_Exponential	BIC_Exponential
Successful	GCF_005518015.1_ASM551801v1	Hydrogen bonds	8.10445863945726	0.223987023861155	7.67953756371523	-314.712652366252	-323.24444392616	-495.402824696376	-309.522412665983	-315.459084375756	-485.022345295838	5.13967702595254e-250	2.59120443251356e-19	3.16625794367137e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_005518035.1_ASM551803v1	Hydrogen bonds	8.09949338264802	0.22016859608227	7.68249362255423	-314.941042091597	-323.474726893461	-490.691491535134	-309.750802391328	-315.689367343057	-480.311012134596	6.43115660431473e-249	1.29802563450556e-18	5.17803195666838e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_005518055.1_ASM551805v1	Hydrogen bonds	8.09918261539477	0.221514116093959	7.6858483567669	-317.458304618713	-326.030263133795	-492.05680768384	-312.268064918444	-318.244903583391	-481.676328283302	3.11490347092679e-249	1.88323976910314e-18	5.18976978022877e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_005518075.1_ASM551807v1	Hydrogen bonds	7.35074692051028	0.164944424048304	6.9009196989852	-259.960533473711	-284.958469169971	-449.00382827763	-254.770293773442	-277.173109619567	-438.623348877092	1.93507964788748e-234	1.71777387120876e-20	1.19483311960103e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_005518095.1_ASM551809v1	Hydrogen bonds	7.20918083695166	0.200057867993897	6.80985067395571	-302.662650219493	-314.911626888294	-451.629177133925	-297.472410519224	-307.12626733789	-441.248697733386	2.3535292536902e-235	5.04763702825384e-15	2.56626529053697e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_005518115.1_ASM551811v1	Hydrogen bonds	7.67474354905481	0.197150540375965	6.88677130233805	-178.330751552641	-210.268939602533	-448.50993795869	-173.140511852372	-202.483580052129	-438.129458558151	3.43873452771057e-237	1.03438777998319e-33	5.87574538349455e-126	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_005519135.1_ASM551913v1	Hydrogen bonds	7.20123216163799	NA	6.95497351383167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_005519305.1_ASM551930v1	Hydrogen bonds	7.30414432242766	0.191896762841443	6.83826921034722	-268.676582992533	-282.189073379629	-431.437575972289	-263.486343292264	-274.403713829226	-421.057096571751	2.05330036082473e-231	7.88294450724193e-17	1.91326753489553e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_005519465.1_ASM551946v1	Hydrogen bonds	8.18655816532131	0.247682093560668	7.72198391656319	-316.077746202268	-322.17293264692	-518.051450443511	-310.887506501999	-314.387573096516	-507.670971042973	1.22008387369484e-255	1.93473399458387e-22	1.4735903839835e-132	AIC_Exponential	BIC_Exponential
Successful	GCF_005537135.1_ASM553713v1	Hydrogen bonds	7.59594596454995	0.19288579480678	6.87840520614234	-193.371957578199	-223.805786357891	-446.970229000626	-188.18171787793	-216.020426807487	-436.589749600088	AIC_Exponential	BIC_Exponential	2.54392323064917e-236	7.89678503976358e-31	3.91867632617824e-126
Successful	GCF_005537375.1_ASM553737v1	Hydrogen bonds	7.59602039358063	0.192985429208248	6.88282036261262	-195.073584901464	-224.939202051	-453.315152884875	-189.883345201195	-217.153842500596	-442.934673484337	1.16327792923848e-237	1.24695081533524e-31	1.91505261967357e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_005576555.1_ASM557655v1	Hydrogen bonds	7.83796125500965	0.149111640423388	7.33691300353441	-222.181114592645	-248.875889745506	-393.948107221992	-216.990874892376	-241.090530195102	-383.567627821454	8.86566585524936e-225	5.37276013950703e-18	1.202992904255e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_005576575.1_ASM557657v1	Hydrogen bonds	7.60208894597322	0.194389768462619	6.87232950054483	-191.222283750822	-220.658693946535	-447.741182039731	-186.032044050553	-212.873334396131	-437.360702639193	1.46972484173e-236	2.47492159172031e-31	5.33910832158704e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_005576595.1_ASM557659v1	Hydrogen bonds	7.60218690486927	0.194357886633722	6.87139416079441	-190.936848927746	-220.502846321851	-447.887369659503	-185.746609227476	-212.717486771447	-437.506890258965	1.37071030110513e-236	2.08639169436608e-31	4.88843942370673e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_005576735.1_ASM557673v1	Hydrogen bonds	7.16225072921921	0.175767627672891	6.65161692629408	-240.348935824619	-267.658623173048	-417.52576918588	-235.15869612435	-259.873263622644	-407.145289785342	3.88956513345715e-227	8.60420272814361e-19	2.20038132195545e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_005576935.1_ASM557693v1	Hydrogen bonds	7.37354880816343	0.167020426330784	6.77708330663373	-204.209496596206	-227.802878348762	-394.832452367234	-199.019256895937	-220.017518798358	-384.451972966696	3.15931315849698e-223	9.98269005882776e-21	7.23416584757609e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_005577315.1_ASM557731v1	Hydrogen bonds	7.16176643106583	0.1624027567271	6.73265683862625	-272.452835457307	-304.570486616602	-500.121918345699	-267.262595757038	-296.785127066198	-489.74143894516	5.18851307557173e-244	1.84690020514068e-26	6.26780985601213e-142	AIC_Exponential	BIC_Exponential
Successful	GCF_005577435.1_ASM557743v1	Hydrogen bonds	7.56415570143476	0.16500385869393	6.96592228161038	-212.180603014848	-248.392109239411	-510.709435793922	-206.990363314579	-240.606749689007	-500.328956393384	1.30914740676776e-248	8.74072587730617e-39	9.15684061964992e-146	AIC_Exponential	BIC_Exponential
Successful	GCF_005601135.1_ASM560113v1	Hydrogen bonds	7.07679126419619	0.154718746103184	6.6089995923515	-239.794883092501	-265.883853752659	-409.528810436799	-234.604643392232	-258.098494202255	-399.148331036261	4.42310846078805e-224	1.01196412024956e-17	2.9198684155156e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_005671335.1_ASM567133v1	Hydrogen bonds	7.3329518203773	0.135973146341175	6.94428012670319	-271.318369405501	-313.144837191525	-510.558009303258	-266.128129705232	-305.359477641122	-500.17752990272	8.48530923078717e-246	2.99239303956257e-28	7.63942528247246e-152	AIC_Exponential	BIC_Exponential
Successful	GCF_005671355.1_ASM567135v1	Hydrogen bonds	7.55253883934341	0.212160651916608	6.8425213117531	-208.335773982953	-230.540534602927	-448.582696345271	-203.145534282684	-222.755175052523	-438.202216944732	6.29859748963626e-237	1.40460446513566e-28	4.43788500380591e-122	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_005671375.1_ASM567137v1	Hydrogen bonds	7.21449355560167	NA	6.96258790436006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_005671395.1_ASM567139v1	Hydrogen bonds	7.72292094789452	0.208148763530631	6.88191870580249	-171.151407281876	-197.641557506412	-419.762240888854	-165.961167581607	-189.856197956008	-409.381761488316	1.11071051073562e-231	5.55707940873226e-30	7.79104167010115e-118	AIC_Exponential	BIC_Exponential
Successful	GCF_005696555.1_ASM569655v1	Hydrogen bonds	8.06833677910767	0.238549610179117	7.60519008961321	-308.247148474119	-317.260564854551	-495.843294128522	-303.05690877385	-309.475205304147	-485.462814727983	3.36437097061864e-250	2.70309860592471e-20	3.86045541114954e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_005696695.1_ASM569669v1	Hydrogen bonds	8.00283178265566	0.223448681209022	7.44290247912191	-261.318668990209	-274.974387554592	-463.168418968115	-256.12842928994	-267.189028004188	-452.787939567577	1.11403249097554e-242	1.94256870321582e-22	4.14448767834457e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_005696855.1_ASM569685v1	Hydrogen bonds	8.0074310851443	0.213227024199878	7.5132258743683	-283.10385600319	-309.549684051884	-513.341751914479	-277.913616302921	-301.76432450148	-502.961272513941	4.75228465123614e-253	6.36090306522491e-27	8.27227523481604e-138	AIC_Exponential	BIC_Exponential
Successful	GCF_005697055.1_ASM569705v1	Hydrogen bonds	7.43766815824555	0.206510491766282	6.84716609067706	-229.498559895168	-243.792570583074	-386.653683440327	-224.308320194899	-236.00721103267	-376.273204039788	4.01969866910294e-223	4.48843652116425e-16	1.25285435277586e-109	AIC_Exponential	BIC_Exponential
Successful	GCF_005697215.1_ASM569721v1	Hydrogen bonds	7.55200197989505	0.167114254047247	6.94375894979947	-197.30653800433	-214.071994238021	-370.48314543875	-192.11629830406	-206.286634687617	-360.102666038211	4.22140506573173e-219	3.17685767977728e-18	9.89373720006442e-116	AIC_Exponential	BIC_Exponential
Successful	GCF_005697395.1_ASM569739v1	Hydrogen bonds	7.35024519290971	0.168347161657836	6.81826317486584	-219.839985313837	-237.630780838207	-368.42976432273	-214.649745613567	-229.845421287803	-358.049284922192	AIC_Exponential	BIC_Exponential	1.34529730584209e-217	6.07523741651612e-15	6.70788259244932e-114
Successful	GCF_005697565.1_ASM569756v1	Hydrogen bonds	7.4685066784303	0.165817627079685	6.89465700184343	-209.925781891433	-237.349643879441	-392.999040272529	-204.735542191164	-229.564284329037	-382.618560871991	2.49461212065725e-223	1.28839168761207e-19	2.62125716524353e-120	AIC_Exponential	BIC_Exponential
Successful	GCF_005705635.1_ASM570563v1	Hydrogen bonds	7.00994092975356	0.176545357027926	6.62378143931348	-289.27719651762	-309.317382729293	-430.546725602082	-284.086956817351	-301.532023178889	-420.166246201544	5.02666314512493e-229	4.92813311541277e-14	4.68930253802281e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_005705815.1_ASM570581v1	Hydrogen bonds	7.01221630468238	0.172433665973649	6.63636309769218	-289.509253868522	-311.961884188949	-424.337318621909	-284.319014168253	-304.176524638545	-413.956839221371	1.39143872590929e-227	3.06878030677496e-13	9.87362883678946e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_005706035.1_ASM570603v1	Hydrogen bonds	7.0108947817171	0.173829491831513	6.63658521966304	-293.953172169016	-315.054886221162	-436.820707935508	-288.762932468747	-307.269526670758	-426.44022853497	2.95713033025279e-230	3.13349096560245e-14	5.13041917344113e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_005706215.1_ASM570621v1	Hydrogen bonds	7.12061040365966	0.140907715411532	6.64400596564243	-230.033049467867	-266.57468599399	-433.993053781703	-224.842809767598	-258.789326443586	-423.612574381164	9.64561635066986e-229	1.22130385566398e-22	3.72847942269324e-133	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_005706435.1_ASM570643v1	Hydrogen bonds	7.00916489532074	NA	6.7753108348135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_005706655.1_ASM570665v1	Hydrogen bonds	7.34144137556461	0.19147059297076	6.4083132615643	-135.97246799734	-160.251805006285	-377.149760809772	-130.782228297071	-152.466445455881	-366.769281409234	3.96885556540964e-220	1.03023572219327e-28	2.20291331569513e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_005706855.1_ASM570685v1	Hydrogen bonds	7.01220615442004	0.169933768064886	6.65180855636168	-297.74548985852	-320.204180593714	-438.002458311678	-292.555250158251	-312.41882104331	-427.621978911139	2.28590197498289e-230	6.71493199191393e-14	3.38558423243593e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_005707015.1_ASM570701v1	Hydrogen bonds	7.01775096374221	0.171580783143652	6.64489468546726	-289.970310005607	-312.585156694008	-423.287607914622	-284.780070305337	-304.799797143605	-412.907128514084	2.30794502455677e-227	4.66912576948807e-13	9.54666594764166e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_005707215.1_ASM570721v1	Hydrogen bonds	7.01342598967384	0.169213019275523	6.63946486321947	-287.811979386227	-310.007317492043	-422.140858034083	-282.621739685958	-302.221957941639	-411.760378633544	5.2672732910582e-227	3.55484789050496e-13	4.82927368876577e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_005707335.1_ASM570733v1	Hydrogen bonds	7.01077462208771	0.172874472699385	6.63147089897525	-288.119447392647	-309.952752793126	-423.291556425305	-282.929207692378	-302.167393242722	-412.911077024767	2.27134243338937e-227	2.78233666150452e-13	2.12382817646981e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_005707595.1_ASM570759v1	Hydrogen bonds	7.0782430494904	0.159632577786653	6.72294504715291	-303.716147163322	-329.975150899846	-495.017127859219	-298.525907463052	-322.189791349442	-484.636648458681	2.45524783421151e-242	8.17362950549219e-21	4.57986036485746e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_005843885.1_ASM584388v1	Hydrogen bonds	7.5585864774406	0.213379338755827	6.82892418327361	-202.678315087881	-223.128310425441	-433.75671444025	-197.488075387612	-215.342950875038	-423.376235039712	7.26154149134283e-234	4.57406856238974e-27	9.46244613585715e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_005843965.1_ASM584396v1	Hydrogen bonds	7.23611672535018	0.189005225679799	6.628186719034	-222.381068172629	-247.916159906537	-453.965404568327	-217.19082847236	-240.130800356133	-443.584925167788	1.15520126539381e-235	3.87910740122166e-27	1.92458686080224e-126	AIC_Exponential	BIC_Exponential
